timestamp,team_name,value
2025-08-19 04:00:00,Philadelphia,382.5
2025-08-19 04:00:00,Pittsburgh,216.66666666666669
2025-08-19 04:00:00,San Francisco,320.0
2025-08-19 04:00:00,Seattle,175.83333333333331
2025-08-19 04:00:00,Tampa Bay,170.0
2025-08-19 04:00:00,Tennessee,102.7777777777778
2025-08-19 04:00:00,Washington,265.0
2025-08-20 04:00:00,Arizona,215.0
2025-08-20 04:00:00,Atlanta,205.0
2025-08-20 04:00:00,Baltimore,405.0
2025-08-20 04:00:00,Buffalo,420.0
2025-08-20 04:00:00,Carolina,116.66666666666664
2025-08-20 04:00:00,Chicago,175.0
2025-08-20 04:00:00,Cincinnati,282.0
2025-08-20 04:00:00,Cleveland,52.5
2025-08-20 04:00:00,Dallas,177.0
2025-08-20 04:00:00,Denver,265.0
2025-08-20 04:00:00,Detroit,310.0
2025-08-20 04:00:00,Green Bay,265.0
2025-08-20 04:00:00,Houston,280.00000000000006
2025-08-20 04:00:00,Indianapolis,165.0
2025-08-20 04:00:00,Jacksonville,180.0
2025-08-20 04:00:00,Kansas City,375.0
2025-08-20 04:00:00,Las Vegas,115.0
2025-08-20 04:00:00,Los Angeles C,255.0
2025-08-20 04:00:00,Los Angeles R,275.00000000000006
2025-08-20 04:00:00,Miami,160.0
2025-08-20 04:00:00,Minnesota,230.0
2025-08-20 04:00:00,New England,180.0
2025-08-20 04:00:00,New Orleans,40.0
2025-08-20 04:00:00,New York G,60.0
2025-08-20 04:00:00,New York J,70.00000000000001
2025-08-20 04:00:00,Philadelphia,370.0
2025-08-20 04:00:00,Pittsburgh,215.0
2025-08-20 04:00:00,San Francisco,320.0
2025-08-20 04:00:00,Seattle,175.0
2025-08-20 04:00:00,Tampa Bay,300.0
2025-08-20 04:00:00,Tennessee,102.22222222222221
2025-08-20 04:00:00,Washington,265.0
2025-08-21 04:00:00,Arizona,215.0
2025-08-21 04:00:00,Atlanta,210.0
2025-08-21 04:00:00,Baltimore,405.0
2025-08-21 04:00:00,Buffalo,421.0
2025-08-21 04:00:00,Carolina,118.33333333333334
2025-08-21 04:00:00,Chicago,170.0
2025-08-21 04:00:00,Cincinnati,280.00000000000006
2025-08-21 04:00:00,Cleveland,51.25
2025-08-21 04:00:00,Dallas,173.0
2025-08-21 04:00:00,Denver,265.0
2025-08-21 04:00:00,Detroit,310.0
2025-08-21 04:00:00,Green Bay,265.0
2025-08-21 04:00:00,Houston,280.00000000000006
2025-08-21 04:00:00,Indianapolis,160.0
2025-08-21 04:00:00,Jacksonville,180.0
2025-08-21 04:00:00,Kansas City,376.66666666666663
2025-08-21 04:00:00,Las Vegas,115.0
2025-08-21 04:00:00,Los Angeles C,255.0
2025-08-21 04:00:00,Los Angeles R,275.00000000000006
2025-08-21 04:00:00,Miami,160.0
2025-08-21 04:00:00,Minnesota,230.0
2025-08-21 04:00:00,New England,185.0
2025-08-21 04:00:00,New Orleans,47.5
2025-08-21 04:00:00,New York G,60.0
2025-08-21 04:00:00,New York J,70.00000000000001
2025-08-21 04:00:00,Philadelphia,375.0
2025-08-21 04:00:00,Pittsburgh,215.0
2025-08-21 04:00:00,San Francisco,325.0
2025-08-21 04:00:00,Seattle,175.0
2025-08-21 04:00:00,Tampa Bay,300.0
2025-08-21 04:00:00,Tennessee,101.66666666666664
2025-08-21 04:00:00,Washington,270.0
2025-08-22 04:00:00,Arizona,215.0
2025-08-22 04:00:00,Atlanta,195.0
2025-08-22 04:00:00,Baltimore,410.0
2025-08-22 04:00:00,Buffalo,422.0
2025-08-22 04:00:00,Carolina,120.0
2025-08-22 04:00:00,Chicago,165.0
2025-08-22 04:00:00,Cincinnati,284.99999999999994
2025-08-22 04:00:00,Cleveland,50.0
2025-08-22 04:00:00,Dallas,169.0
2025-08-22 04:00:00,Denver,260.0
2025-08-22 04:00:00,Detroit,310.0
2025-08-22 04:00:00,Green Bay,265.0
2025-08-22 04:00:00,Houston,289.99999999999994
2025-08-22 04:00:00,Indianapolis,155.0
2025-08-22 04:00:00,Jacksonville,180.0
2025-08-22 04:00:00,Kansas City,378.33333333333337
2025-08-22 04:00:00,Las Vegas,115.0
2025-08-22 04:00:00,Los Angeles C,255.0
2025-08-22 04:00:00,Los Angeles R,275.00000000000006
2025-08-22 04:00:00,Miami,160.0
2025-08-22 04:00:00,Minnesota,230.0
2025-08-22 04:00:00,New England,180.0
2025-08-22 04:00:00,New Orleans,55.0
2025-08-22 04:00:00,New York G,60.0
2025-08-22 04:00:00,New York J,70.00000000000001
2025-08-22 04:00:00,Philadelphia,380.0
2025-08-22 04:00:00,Pittsburgh,215.0
2025-08-22 04:00:00,San Francisco,325.0
2025-08-22 04:00:00,Seattle,175.0
2025-08-22 04:00:00,Tampa Bay,300.0
2025-08-22 04:00:00,Tennessee,101.11111111111111
2025-08-22 04:00:00,Washington,280.00000000000006
2025-08-23 04:00:00,Arizona,207.5
2025-08-23 04:00:00,Atlanta,197.5
2025-08-23 04:00:00,Baltimore,408.0
2025-08-23 04:00:00,Buffalo,423.0
2025-08-23 04:00:00,Carolina,130.0
2025-08-23 04:00:00,Chicago,175.0
2025-08-23 04:00:00,Cincinnati,284.99999999999994
2025-08-23 04:00:00,Cleveland,47.5
2025-08-23 04:00:00,Dallas,165.0
2025-08-23 04:00:00,Denver,265.0
2025-08-23 04:00:00,Detroit,310.0
2025-08-23 04:00:00,Green Bay,266.6666666666667
2025-08-23 04:00:00,Houston,295.0
2025-08-23 04:00:00,Indianapolis,153.33333333333334
2025-08-23 04:00:00,Jacksonville,182.5
2025-08-23 04:00:00,Kansas City,380.0
2025-08-23 04:00:00,Las Vegas,115.0
2025-08-23 04:00:00,Los Angeles C,255.0
2025-08-23 04:00:00,Los Angeles R,275.00000000000006
2025-08-23 04:00:00,Miami,157.5
2025-08-23 04:00:00,Minnesota,240.0
2025-08-23 04:00:00,New England,181.0
2025-08-23 04:00:00,New Orleans,52.0
2025-08-23 04:00:00,New York G,60.0
2025-08-23 04:00:00,New York J,72.00000000000001
2025-08-23 04:00:00,Philadelphia,385.0
2025-08-23 04:00:00,Pittsburgh,215.0
2025-08-23 04:00:00,San Francisco,325.0
2025-08-23 04:00:00,Seattle,175.0
2025-08-23 04:00:00,Tampa Bay,300.0
2025-08-23 04:00:00,Tennessee,100.55555555555556
2025-08-23 04:00:00,Washington,275.0
2025-08-24 04:00:00,Arizona,200.0
2025-08-24 04:00:00,Atlanta,200.0
2025-08-24 04:00:00,Baltimore,406.0
2025-08-24 04:00:00,Buffalo,424.0
2025-08-24 04:00:00,Carolina,132.5
2025-08-24 04:00:00,Chicago,175.0
2025-08-24 04:00:00,Cincinnati,295.0
2025-08-24 04:00:00,Cleveland,45.0
2025-08-24 04:00:00,Dallas,165.0
2025-08-24 04:00:00,Denver,260.0
2025-08-24 04:00:00,Detroit,310.0
2025-08-24 04:00:00,Green Bay,268.33333333333326
2025-08-24 04:00:00,Houston,295.0
2025-08-24 04:00:00,Indianapolis,151.66666666666663
2025-08-24 04:00:00,Jacksonville,185.0
2025-08-24 04:00:00,Kansas City,381.66666666666663
2025-08-24 04:00:00,Las Vegas,115.0
2025-08-24 04:00:00,Los Angeles C,255.0
2025-08-24 04:00:00,Los Angeles R,275.00000000000006
2025-08-24 04:00:00,Miami,155.0
2025-08-24 04:00:00,Minnesota,237.5
2025-08-24 04:00:00,New England,182.0
2025-08-24 04:00:00,New Orleans,49.0
2025-08-24 04:00:00,New York G,60.0
2025-08-24 04:00:00,New York J,74.0
2025-08-24 04:00:00,Philadelphia,385.0
2025-08-24 04:00:00,Pittsburgh,215.0
2025-08-24 04:00:00,San Francisco,325.0
2025-08-24 04:00:00,Seattle,177.0
2025-08-24 04:00:00,Tampa Bay,300.0
2025-08-24 04:00:00,Tennessee,100.0
2025-08-24 04:00:00,Washington,270.0
2025-08-25 04:00:00,Arizona,215.0
2025-08-25 04:00:00,Atlanta,202.5
2025-08-25 04:00:00,Baltimore,404.0
2025-08-25 04:00:00,Buffalo,425.0
2025-08-25 04:00:00,Carolina,135.0
2025-08-25 04:00:00,Chicago,175.0
2025-08-25 04:00:00,Cincinnati,292.5
2025-08-25 04:00:00,Cleveland,45.0
2025-08-25 04:00:00,Dallas,165.0
2025-08-25 04:00:00,Denver,265.0
2025-08-25 04:00:00,Detroit,320.0
2025-08-25 04:00:00,Green Bay,270.0
2025-08-25 04:00:00,Houston,295.0
2025-08-25 04:00:00,Indianapolis,150.0
2025-08-25 04:00:00,Jacksonville,185.0
2025-08-25 04:00:00,Kansas City,383.33333333333337
2025-08-25 04:00:00,Las Vegas,115.0
2025-08-25 04:00:00,Los Angeles C,255.0
2025-08-25 04:00:00,Los Angeles R,275.00000000000006
2025-08-25 04:00:00,Miami,155.0
2025-08-25 04:00:00,Minnesota,235.0
2025-08-25 04:00:00,New England,183.0
2025-08-25 04:00:00,New Orleans,46.0
2025-08-25 04:00:00,New York G,60.0
2025-08-25 04:00:00,New York J,76.0
2025-08-25 04:00:00,Philadelphia,385.0
2025-08-25 04:00:00,Pittsburgh,210.0
2025-08-25 04:00:00,San Francisco,325.0
2025-08-25 04:00:00,Seattle,179.0
2025-08-25 04:00:00,Tampa Bay,300.0
2025-08-25 04:00:00,Tennessee,98.33333333333334
2025-08-25 04:00:00,Washington,270.0
2025-08-26 04:00:00,Arizona,210.0
2025-08-26 04:00:00,Atlanta,205.0
2025-08-26 04:00:00,Baltimore,402.0
2025-08-26 04:00:00,Buffalo,425.0
2025-08-26 04:00:00,Carolina,137.5
2025-08-26 04:00:00,Chicago,175.0
2025-08-26 04:00:00,Cincinnati,289.99999999999994
2025-08-26 04:00:00,Cleveland,45.0
2025-08-26 04:00:00,Dallas,162.5
2025-08-26 04:00:00,Denver,280.00000000000006
2025-08-26 04:00:00,Detroit,315.0
2025-08-26 04:00:00,Green Bay,270.0
2025-08-26 04:00:00,Houston,295.0
2025-08-26 04:00:00,Indianapolis,160.0
2025-08-26 04:00:00,Jacksonville,182.5
2025-08-26 04:00:00,Kansas City,385.0
2025-08-26 04:00:00,Las Vegas,115.0
2025-08-26 04:00:00,Los Angeles C,255.0
2025-08-26 04:00:00,Los Angeles R,280.00000000000006
2025-08-26 04:00:00,Miami,155.0
2025-08-26 04:00:00,Minnesota,235.0
2025-08-26 04:00:00,New England,184.0
2025-08-26 04:00:00,New Orleans,43.0
2025-08-26 04:00:00,New York G,60.0
2025-08-26 04:00:00,New York J,78.0
2025-08-26 04:00:00,Philadelphia,380.0
2025-08-26 04:00:00,Pittsburgh,210.0
2025-08-26 04:00:00,San Francisco,325.0
2025-08-26 04:00:00,Seattle,181.0
2025-08-26 04:00:00,Tampa Bay,300.0
2025-08-26 04:00:00,Tennessee,96.66666666666664
2025-08-26 04:00:00,Washington,270.0
2025-08-27 04:00:00,Arizona,215.0
2025-08-27 04:00:00,Atlanta,200.0
2025-08-27 04:00:00,Baltimore,400.0
2025-08-27 04:00:00,Buffalo,425.0
2025-08-27 04:00:00,Carolina,140.00000000000003
2025-08-27 04:00:00,Chicago,165.0
2025-08-27 04:00:00,Cincinnati,284.99999999999994
2025-08-27 04:00:00,Cleveland,45.0
2025-08-27 04:00:00,Dallas,160.0
2025-08-27 04:00:00,Denver,280.00000000000006
2025-08-27 04:00:00,Detroit,305.0
2025-08-27 04:00:00,Green Bay,270.0
2025-08-27 04:00:00,Houston,289.99999999999994
2025-08-27 04:00:00,Indianapolis,155.0
2025-08-27 04:00:00,Jacksonville,180.0
2025-08-27 04:00:00,Kansas City,385.0
2025-08-27 04:00:00,Las Vegas,115.0
2025-08-27 04:00:00,Los Angeles C,265.0
2025-08-27 04:00:00,Los Angeles R,280.00000000000006
2025-08-27 04:00:00,Miami,155.0
2025-08-27 04:00:00,Minnesota,235.0
2025-08-27 04:00:00,New England,185.0
2025-08-27 04:00:00,New Orleans,40.0
2025-08-27 04:00:00,New York G,60.0
2025-08-27 04:00:00,New York J,80.0
2025-08-27 04:00:00,Philadelphia,380.0
2025-08-27 04:00:00,Pittsburgh,210.0
2025-08-27 04:00:00,San Francisco,325.0
2025-08-27 04:00:00,Seattle,183.0
2025-08-27 04:00:00,Tampa Bay,300.0
2025-08-27 04:00:00,Tennessee,95.0
2025-08-27 04:00:00,Washington,265.0
2025-08-28 04:00:00,Arizona,210.0
2025-08-28 04:00:00,Atlanta,200.0
2025-08-28 04:00:00,Baltimore,401.11111111111114
2025-08-28 04:00:00,Buffalo,425.0
2025-08-28 04:00:00,Carolina,140.00000000000003
2025-08-28 04:00:00,Chicago,170.0
2025-08-28 04:00:00,Cincinnati,284.99999999999994
2025-08-28 04:00:00,Cleveland,45.0
2025-08-28 04:00:00,Dallas,165.0
2025-08-28 04:00:00,Denver,275.00000000000006
2025-08-28 04:00:00,Detroit,305.0
2025-08-28 04:00:00,Green Bay,280.00000000000006
2025-08-28 04:00:00,Houston,289.99999999999994
2025-08-28 04:00:00,Indianapolis,155.0
2025-08-28 04:00:00,Jacksonville,180.0
2025-08-28 04:00:00,Kansas City,385.0
2025-08-28 04:00:00,Las Vegas,105.0
2025-08-28 04:00:00,Los Angeles C,260.0
2025-08-28 04:00:00,Los Angeles R,280.00000000000006
2025-08-28 04:00:00,Miami,155.0
2025-08-28 04:00:00,Minnesota,240.0
2025-08-28 04:00:00,New England,187.5
2025-08-28 04:00:00,New Orleans,42.5
2025-08-28 04:00:00,New York G,60.0
2025-08-28 04:00:00,New York J,80.0
2025-08-28 04:00:00,Philadelphia,377.5
2025-08-28 04:00:00,Pittsburgh,205.0
2025-08-28 04:00:00,San Francisco,320.0
2025-08-28 04:00:00,Seattle,185.0
2025-08-28 04:00:00,Tampa Bay,300.0
2025-08-28 04:00:00,Tennessee,95.0
2025-08-28 04:00:00,Washington,265.0
2025-08-29 04:00:00,Arizona,205.0
2025-08-29 04:00:00,Atlanta,200.0
2025-08-29 04:00:00,Baltimore,402.22222222222223
2025-08-29 04:00:00,Buffalo,425.0
2025-08-29 04:00:00,Carolina,138.33333333333334
2025-08-29 04:00:00,Chicago,165.0
2025-08-29 04:00:00,Cincinnati,280.00000000000006
2025-08-29 04:00:00,Cleveland,45.0
2025-08-29 04:00:00,Dallas,140.00000000000003
2025-08-29 04:00:00,Denver,265.0
2025-08-29 04:00:00,Detroit,305.0
2025-08-29 04:00:00,Green Bay,325.0
2025-08-29 04:00:00,Houston,289.99999999999994
2025-08-29 04:00:00,Indianapolis,155.0
2025-08-29 04:00:00,Jacksonville,181.66666666666669
2025-08-29 04:00:00,Kansas City,385.0
2025-08-29 04:00:00,Las Vegas,105.0
2025-08-29 04:00:00,Los Angeles C,255.0
2025-08-29 04:00:00,Los Angeles R,280.00000000000006
2025-08-29 04:00:00,Miami,155.0
2025-08-29 04:00:00,Minnesota,220.0
2025-08-29 04:00:00,New England,190.0
2025-08-29 04:00:00,New Orleans,45.0
2025-08-29 04:00:00,New York G,60.0
2025-08-29 04:00:00,New York J,80.0
2025-08-29 04:00:00,Philadelphia,375.0
2025-08-29 04:00:00,Pittsburgh,205.0
2025-08-29 04:00:00,San Francisco,310.0
2025-08-29 04:00:00,Seattle,185.0
2025-08-29 04:00:00,Tampa Bay,300.0
2025-08-29 04:00:00,Tennessee,95.0
2025-08-29 04:00:00,Washington,270.0
2025-08-30 04:00:00,Arizona,215.0
2025-08-30 04:00:00,Atlanta,200.0
2025-08-30 04:00:00,Baltimore,403.33333333333337
2025-08-30 04:00:00,Buffalo,425.0
2025-08-30 04:00:00,Carolina,136.66666666666669
2025-08-30 04:00:00,Chicago,165.0
2025-08-30 04:00:00,Cincinnati,284.99999999999994
2025-08-30 04:00:00,Cleveland,45.0
2025-08-30 04:00:00,Dallas,138.33333333333334
2025-08-30 04:00:00,Denver,265.0
2025-08-30 04:00:00,Detroit,310.0
2025-08-30 04:00:00,Green Bay,310.0
2025-08-30 04:00:00,Houston,289.99999999999994
2025-08-30 04:00:00,Indianapolis,155.0
2025-08-30 04:00:00,Jacksonville,183.3333333333333
2025-08-30 04:00:00,Kansas City,385.0
2025-08-30 04:00:00,Las Vegas,120.0
2025-08-30 04:00:00,Los Angeles C,256.25
2025-08-30 04:00:00,Los Angeles R,280.00000000000006
2025-08-30 04:00:00,Miami,157.5
2025-08-30 04:00:00,Minnesota,225.0
2025-08-30 04:00:00,New England,187.5
2025-08-30 04:00:00,New Orleans,47.5
2025-08-30 04:00:00,New York G,60.0
2025-08-30 04:00:00,New York J,80.0
2025-08-30 04:00:00,Philadelphia,385.0
2025-08-30 04:00:00,Pittsburgh,190.0
2025-08-30 04:00:00,San Francisco,325.0
2025-08-30 04:00:00,Seattle,185.0
2025-08-30 04:00:00,Tampa Bay,300.0
2025-08-30 04:00:00,Tennessee,95.0
2025-08-30 04:00:00,Washington,275.00000000000006
2025-08-31 04:00:00,Arizona,215.0
2025-08-31 04:00:00,Atlanta,200.0
2025-08-31 04:00:00,Baltimore,404.44444444444446
2025-08-31 04:00:00,Buffalo,425.0
2025-08-31 04:00:00,Carolina,135.0
2025-08-31 04:00:00,Chicago,165.0
2025-08-31 04:00:00,Cincinnati,287.49999999999994
2025-08-31 04:00:00,Cleveland,45.0
2025-08-31 04:00:00,Dallas,136.66666666666669
2025-08-31 04:00:00,Denver,266.6666666666667
2025-08-31 04:00:00,Detroit,305.0
2025-08-31 04:00:00,Green Bay,320.0
2025-08-31 04:00:00,Houston,289.99999999999994
2025-08-31 04:00:00,Indianapolis,155.0
2025-08-31 04:00:00,Jacksonville,185.0
2025-08-31 04:00:00,Kansas City,385.0
2025-08-31 04:00:00,Las Vegas,120.0
2025-08-31 04:00:00,Los Angeles C,257.5
2025-08-31 04:00:00,Los Angeles R,280.00000000000006
2025-08-31 04:00:00,Miami,160.0
2025-08-31 04:00:00,Minnesota,225.0
2025-08-31 04:00:00,New England,185.0
2025-08-31 04:00:00,New Orleans,50.0
2025-08-31 04:00:00,New York G,62.5
2025-08-31 04:00:00,New York J,80.0
2025-08-31 04:00:00,Philadelphia,383.0
2025-08-31 04:00:00,Pittsburgh,190.0
2025-08-31 04:00:00,San Francisco,325.0
2025-08-31 04:00:00,Seattle,180.0
2025-08-31 04:00:00,Tampa Bay,300.0
2025-08-31 04:00:00,Tennessee,95.0
2025-08-31 04:00:00,Washington,272.5
2025-09-01 04:00:00,Arizona,205.0
2025-09-01 04:00:00,Atlanta,197.5
2025-09-01 04:00:00,Baltimore,405.55555555555554
2025-09-01 04:00:00,Buffalo,425.0
2025-09-01 04:00:00,Carolina,135.0
2025-09-01 04:00:00,Chicago,165.0
2025-09-01 04:00:00,Cincinnati,289.99999999999994
2025-09-01 04:00:00,Cleveland,45.0
2025-09-01 04:00:00,Dallas,135.0
2025-09-01 04:00:00,Denver,268.33333333333326
2025-09-01 04:00:00,Detroit,305.0
2025-09-01 04:00:00,Green Bay,315.0
2025-09-01 04:00:00,Houston,289.99999999999994
2025-09-01 04:00:00,Indianapolis,155.0
2025-09-01 04:00:00,Jacksonville,187.5
2025-09-01 04:00:00,Kansas City,385.0
2025-09-01 04:00:00,Las Vegas,122.5
2025-09-01 04:00:00,Los Angeles C,258.75
2025-09-01 04:00:00,Los Angeles R,280.00000000000006
2025-09-01 04:00:00,Miami,157.5
2025-09-01 04:00:00,Minnesota,225.0
2025-09-01 04:00:00,New England,185.0
2025-09-01 04:00:00,New Orleans,47.5
2025-09-01 04:00:00,New York G,65.0
2025-09-01 04:00:00,New York J,80.0
2025-09-01 04:00:00,Philadelphia,381.0
2025-09-01 04:00:00,Pittsburgh,205.0
2025-09-01 04:00:00,San Francisco,325.0
2025-09-01 04:00:00,Seattle,180.0
2025-09-01 04:00:00,Tampa Bay,300.0
2025-09-01 04:00:00,Tennessee,95.0
2025-09-01 04:00:00,Washington,270.0
2025-09-02 04:00:00,Arizona,210.0
2025-09-02 04:00:00,Atlanta,195.0
2025-09-02 04:00:00,Baltimore,406.66666666666663
2025-09-02 04:00:00,Buffalo,425.0
2025-09-02 04:00:00,Carolina,130.0
2025-09-02 04:00:00,Chicago,165.0
2025-09-02 04:00:00,Cincinnati,287.49999999999994
2025-09-02 04:00:00,Cleveland,45.0
2025-09-02 04:00:00,Dallas,135.0
2025-09-02 04:00:00,Denver,270.0
2025-09-02 04:00:00,Detroit,305.0
2025-09-02 04:00:00,Green Bay,310.0
2025-09-02 04:00:00,Houston,289.99999999999994
2025-09-02 04:00:00,Indianapolis,155.0
2025-09-02 04:00:00,Jacksonville,190.0
2025-09-02 04:00:00,Kansas City,385.0
2025-09-02 04:00:00,Las Vegas,125.0
2025-09-02 04:00:00,Los Angeles C,260.0
2025-09-02 04:00:00,Los Angeles R,280.00000000000006
2025-09-02 04:00:00,Miami,155.0
2025-09-02 04:00:00,Minnesota,225.0
2025-09-02 04:00:00,New England,185.0
2025-09-02 04:00:00,New Orleans,45.0
2025-09-02 04:00:00,New York G,65.0
2025-09-02 04:00:00,New York J,80.0
2025-09-02 04:00:00,Philadelphia,379.0
2025-09-02 04:00:00,Pittsburgh,205.0
2025-09-02 04:00:00,San Francisco,325.0
2025-09-02 04:00:00,Seattle,180.0
2025-09-02 04:00:00,Tampa Bay,300.0
2025-09-02 04:00:00,Tennessee,95.0
2025-09-02 04:00:00,Washington,265.0
2025-09-03 04:00:00,Arizona,215.0
2025-09-03 04:00:00,Atlanta,197.5
2025-09-03 04:00:00,Baltimore,407.77777777777777
2025-09-03 04:00:00,Buffalo,425.0
2025-09-03 04:00:00,Carolina,131.66666666666663
2025-09-03 04:00:00,Chicago,165.0
2025-09-03 04:00:00,Cincinnati,284.99999999999994
2025-09-03 04:00:00,Cleveland,45.0
2025-09-03 04:00:00,Dallas,135.0
2025-09-03 04:00:00,Denver,270.0
2025-09-03 04:00:00,Detroit,305.0
2025-09-03 04:00:00,Green Bay,315.0
2025-09-03 04:00:00,Houston,289.99999999999994
2025-09-03 04:00:00,Indianapolis,155.0
2025-09-03 04:00:00,Jacksonville,190.0
2025-09-03 04:00:00,Kansas City,385.0
2025-09-03 04:00:00,Las Vegas,120.0
2025-09-03 04:00:00,Los Angeles C,255.0
2025-09-03 04:00:00,Los Angeles R,289.99999999999994
2025-09-03 04:00:00,Miami,157.5
2025-09-03 04:00:00,Minnesota,220.0
2025-09-03 04:00:00,New England,185.0
2025-09-03 04:00:00,New Orleans,45.0
2025-09-03 04:00:00,New York G,65.0
2025-09-03 04:00:00,New York J,80.0
2025-09-03 04:00:00,Philadelphia,377.0
2025-09-03 04:00:00,Pittsburgh,203.3333333333333
2025-09-03 04:00:00,San Francisco,325.0
2025-09-03 04:00:00,Seattle,180.0
2025-09-03 04:00:00,Tampa Bay,305.0
2025-09-03 04:00:00,Tennessee,95.0
2025-09-03 04:00:00,Washington,267.5
2025-09-04 04:00:00,Arizona,220.0
2025-09-04 04:00:00,Atlanta,200.0
2025-09-04 04:00:00,Baltimore,408.88888888888886
2025-09-04 04:00:00,Buffalo,425.0
2025-09-04 04:00:00,Carolina,133.33333333333334
2025-09-04 04:00:00,Chicago,160.0
2025-09-04 04:00:00,Cincinnati,284.99999999999994
2025-09-04 04:00:00,Cleveland,45.0
2025-09-04 04:00:00,Dallas,135.0
2025-09-04 04:00:00,Denver,270.0
2025-09-04 04:00:00,Detroit,307.5
2025-09-04 04:00:00,Green Bay,320.0
2025-09-04 04:00:00,Houston,289.99999999999994
2025-09-04 04:00:00,Indianapolis,155.0
2025-09-04 04:00:00,Jacksonville,190.0
2025-09-04 04:00:00,Kansas City,387.5
2025-09-04 04:00:00,Las Vegas,117.5
2025-09-04 04:00:00,Los Angeles C,255.0
2025-09-04 04:00:00,Los Angeles R,289.99999999999994
2025-09-04 04:00:00,Miami,160.0
2025-09-04 04:00:00,Minnesota,217.5
2025-09-04 04:00:00,New England,185.0
2025-09-04 04:00:00,New Orleans,45.0
2025-09-04 04:00:00,New York G,65.0
2025-09-04 04:00:00,New York J,80.0
2025-09-04 04:00:00,Philadelphia,375.0
2025-09-04 04:00:00,Pittsburgh,201.66666666666669
2025-09-04 04:00:00,San Francisco,359.0
2025-09-04 04:00:00,Seattle,180.0
2025-09-04 04:00:00,Tampa Bay,305.0
2025-09-04 04:00:00,Tennessee,95.0
2025-09-04 04:00:00,Washington,270.0
2025-09-05 04:00:00,Arizona,205.0
2025-09-05 04:00:00,Atlanta,200.0
2025-09-05 04:00:00,Baltimore,410.0
2025-09-05 04:00:00,Buffalo,435.0
2025-09-05 04:00:00,Carolina,135.0
2025-09-05 04:00:00,Chicago,160.0
2025-09-05 04:00:00,Cincinnati,289.99999999999994
2025-09-05 04:00:00,Cleveland,45.0
2025-09-05 04:00:00,Dallas,135.0
2025-09-05 04:00:00,Denver,270.0
2025-09-05 04:00:00,Detroit,310.0
2025-09-05 04:00:00,Green Bay,310.0
2025-09-05 04:00:00,Houston,289.99999999999994
2025-09-05 04:00:00,Indianapolis,155.0
2025-09-05 04:00:00,Jacksonville,195.0
2025-09-05 04:00:00,Kansas City,390.0
2025-09-05 04:00:00,Las Vegas,115.0
2025-09-05 04:00:00,Los Angeles C,250.0
2025-09-05 04:00:00,Los Angeles R,289.99999999999994
2025-09-05 04:00:00,Miami,160.0
2025-09-05 04:00:00,Minnesota,215.0
2025-09-05 04:00:00,New England,185.0
2025-09-05 04:00:00,New Orleans,45.0
2025-09-05 04:00:00,New York G,70.00000000000001
2025-09-05 04:00:00,New York J,80.0
2025-09-05 04:00:00,Philadelphia,390.0
2025-09-05 04:00:00,Pittsburgh,200.0
2025-09-05 04:00:00,San Francisco,393.0
2025-09-05 04:00:00,Seattle,180.0
2025-09-05 04:00:00,Tampa Bay,305.0
2025-09-05 04:00:00,Tennessee,85.0
2025-09-05 04:00:00,Washington,270.0
2025-09-06 04:00:00,Arizona,210.0
2025-09-06 04:00:00,Atlanta,195.0
2025-09-06 04:00:00,Baltimore,405.0
2025-09-06 04:00:00,Buffalo,435.0
2025-09-06 04:00:00,Carolina,156.66666666666663
2025-09-06 04:00:00,Chicago,162.5
2025-09-06 04:00:00,Cincinnati,289.99999999999994
2025-09-06 04:00:00,Cleveland,68.33333333333334
2025-09-06 04:00:00,Dallas,135.0
2025-09-06 04:00:00,Denver,270.0
2025-09-06 04:00:00,Detroit,305.0
2025-09-06 04:00:00,Green Bay,315.0
2025-09-06 04:00:00,Houston,289.99999999999994
2025-09-06 04:00:00,Indianapolis,156.66666666666663
2025-09-06 04:00:00,Jacksonville,180.0
2025-09-06 04:00:00,Kansas City,380.0
2025-09-06 04:00:00,Las Vegas,120.0
2025-09-06 04:00:00,Los Angeles C,284.99999999999994
2025-09-06 04:00:00,Los Angeles R,286.66666666666663
2025-09-06 04:00:00,Miami,157.5
2025-09-06 04:00:00,Minnesota,230.0
2025-09-06 04:00:00,New England,185.0
2025-09-06 04:00:00,New Orleans,45.0
2025-09-06 04:00:00,New York G,75.0
2025-09-06 04:00:00,New York J,80.0
2025-09-06 04:00:00,Philadelphia,390.0
2025-09-06 04:00:00,Pittsburgh,205.0
2025-09-06 04:00:00,San Francisco,427.0
2025-09-06 04:00:00,Seattle,180.0
2025-09-06 04:00:00,Tampa Bay,302.5
2025-09-06 04:00:00,Tennessee,85.0
2025-09-06 04:00:00,Washington,265.0
2025-09-07 04:00:00,Arizona,215.0
2025-09-07 04:00:00,Atlanta,190.0
2025-09-07 04:00:00,Baltimore,410.0
2025-09-07 04:00:00,Buffalo,435.0
2025-09-07 04:00:00,Carolina,178.33333333333331
2025-09-07 04:00:00,Chicago,165.0
2025-09-07 04:00:00,Cincinnati,289.99999999999994
2025-09-07 04:00:00,Cleveland,91.66666666666669
2025-09-07 04:00:00,Dallas,135.0
2025-09-07 04:00:00,Denver,270.0
2025-09-07 04:00:00,Detroit,305.0
2025-09-07 04:00:00,Green Bay,320.0
